Row_Number,Time,Main_Engine_Fuel_Consumption_MT_day,Main_Engine_Using_HFO_bool,Main_Engine_Using_MGO_bool,Draft_Forward_meters,Draft_Aft_meters,Draft_Mid_1_meters,Draft_Mid_2_meters,Speed_Over_Ground_knots,Speed_Through_Water_knots,Heading_degrees,Rudder_Angle_degrees,Weather_Service_Apparent_Wind_Speed_knots,Weather_Service_Apparent_Wind_Direction_degrees_from_bow,Weather_Service_True_Wind_Speed_knots,Weather_Service_True_Wind_Direction_degrees_from_north,Weather_Service_Temperature_celsius,Water_Depth_meters,id
2245,2017-10-07T23:00:00,25.827048776878986,1.0,0.0,5.634234744689511,7.966489802344321,6.792827334365589,6.7255131172896565,11.452975899751992,13.494730626754269,276.5179250475823,359.068349610211,19.094902252513805,-9.555921210338013,8.029209175946404,299.771549100314,25.217979461364678,0.0,10
2246,2017-10-08T00:00:00,25.989363980731298,1.0,0.0,5.585194474922023,7.9591635120533635,6.798560029616337,6.710880014914784,12.102057378207142,13.404352245667347,276.6186228484157,359.03169239736434,20.893808260396675,-7.241550238653485,9.018242783682695,293.5989675227043,25.456591097412172,0.0,10
2247,2017-10-08T01:00:00,26.154264647490564,1.0,0.0,5.560392298609826,7.957720624345542,6.8051858148283015,6.694249214350982,12.801681043492785,13.407709076376634,272.80040415941835,359.0704240417367,22.92700467200376,-5.782193869150475,10.271749521262588,285.79575872385027,25.839011162109387,0.0,10
2248,2017-10-08T02:00:00,25.9319371746474,1.0,0.0,5.6253070435245025,7.971310549177551,6.809619956964047,6.706856810508459,12.751066083675518,13.56006667869955,271.2355087886956,359.1398660870597,19.395078539956145,-15.083120839439776,7.821940153956939,311.41879817751743,26.160499715169294,0.0,10
2249,2017-10-08T03:00:00,25.669633214587783,1.0,0.0,5.75463941317321,7.981785924907231,6.802081819095191,6.734662939714484,12.600859361427924,13.619106075407492,271.59699580195485,359.05302394896546,19.46811257626175,-12.924198150722077,7.71935114025617,305.93489475858485,26.31074642777503,0.0,10
2250,2017-10-08T04:00:00,25.7356952011916,1.0,0.0,5.7364779080566715,7.975924471467581,6.804974791367438,6.73116426895517,12.80552967296518,13.559951384267508,269.3403622249614,358.99344436327044,19.47840101488016,-12.07589240799896,7.45428507187592,302.4790975393452,26.305433718912752,0.0,10
2251,2017-10-08T05:00:00,25.79691148465148,1.0,0.0,5.763946850177142,7.9761506814047305,6.804689381196452,6.734653676499004,12.8649256602417,13.523673990235382,266.99413849920256,359.0404629260733,19.136202446583262,-11.843993090067622,7.057723702649697,300.8085853977523,26.21908498225912,0.0,10
2252,2017-10-08T06:00:00,31.28134746481792,1.0,0.0,5.782419205495569,8.034354756265225,6.8115978104121275,6.7554489781332885,13.796992901232707,14.315663723989033,265.64153195581457,359.0524600230507,19.595449554392626,-11.198480183976779,6.62700359730304,300.68910933809315,26.13904105104575,0.0,10
2253,2017-10-08T07:00:00,29.76773665951956,1.0,0.0,5.7936729423464035,8.035058563545958,6.814749558848598,6.75294237207326,13.75076492376759,14.311877716526167,266.9459774524749,358.63930429057655,19.142703224821865,-10.42558146603835,6.145269747206649,301.2573879160652,26.040652682630764,0.0,10
2254,2017-10-08T08:00:00,25.956131331521963,1.0,0.0,5.812322796702472,7.992070288976407,6.807182080009652,6.745693029819946,12.62967708094811,13.683416599394953,266.5105242406658,358.8503791219386,17.20335400245927,-14.179659985385085,5.844492638026898,312.65201075280135,25.889879608289903,0.0,10
2255,2017-10-08T09:00:00,25.91811574040102,1.0,0.0,5.827127121879859,8.000387123341175,6.7994267319207795,6.745010701703782,11.642436865374492,13.757838729433908,260.763020469959,358.70292340600355,15.515661109007445,-15.052613889436273,5.234329296661835,311.1010542578441,25.807998441955647,0.0,10
2256,2017-10-08T10:00:00,25.776421425841722,1.0,0.0,5.8265680749662705,8.006647418521014,6.788712609943846,6.752390686547827,11.303318277491968,13.82806929204214,261.98231743490146,358.874537682081,14.643786978448318,-11.7382158227598,4.25227012727665,306.4574263710507,25.765056248565713,0.0,10
2257,2017-10-08T11:00:00,25.690229090153938,1.0,0.0,5.8287219585773835,8.004761938285503,6.774898759053613,6.755938147368777,11.101827366487717,13.795592346300783,266.780494621151,358.75095403262344,14.037688366107677,-7.44007660016791,3.353122952747325,299.60722859314114,25.724708897908556,0.0,10
2258,2017-10-08T12:00:00,25.7121993164516,1.0,0.0,5.825430494231641,7.998144073712994,6.768604049092109,6.757538351777392,11.053957765827258,13.732122737868718,268.9944822696225,358.7093098178375,13.522533943164863,-3.436458482358271,2.575154945842509,287.34094960035765,25.666504578344814,0.0,10
2259,2017-10-08T13:00:00,25.728131343491416,1.0,0.0,5.825390569399952,7.9898778531881165,6.76144206460338,6.760766680393032,11.691070097988367,13.716623759468384,271.54922897843034,358.6844659453199,13.85240772060929,0.5255672244197558,2.164487682367047,268.18378713668596,25.607960256429067,0.0,10
2260,2017-10-08T14:00:00,25.77529213111854,1.0,0.0,5.817782231451395,7.979742678055864,6.766580052371439,6.764773992389416,11.729567428849043,13.668023705858158,272.57967889931535,358.59169227636517,15.440657379867705,7.479258308961993,4.10535952959597,243.26723838216736,26.323475023634217,0.0,10
2261,2017-10-08T15:00:00,25.79593646247,1.0,0.0,5.814829647714375,7.972653886526134,6.756373929099507,6.766310814132903,12.008435039392602,13.547436922784867,271.9701221544337,358.614401544819,17.002633184407017,6.9572313315879315,5.2866586517892955,249.04262928693538,26.031442178860118,0.0,10
2262,2017-10-08T16:00:00,25.85471605269084,1.0,0.0,5.814716531073801,7.959584026009182,6.755112803198869,6.765814785828319,12.265586362811609,13.410930398605776,270.94945133424625,358.3580447645141,17.92055323867281,8.761956083276045,6.09171870092874,244.32621497178255,25.845474467325857,0.0,10
2263,2017-10-08T17:00:00,25.868291240249143,1.0,0.0,5.812935622966876,7.963551388071194,6.7651203169609815,6.7667588318879295,12.835587975931858,13.46682935833541,268.0200889606343,358.5179563847825,19.117036479430432,10.0899696471647,6.8590601619472125,238.79196575929308,25.697480650987472,0.0,10
2264,2017-10-08T18:00:00,25.93250862731548,1.0,0.0,5.809256905455625,7.963633672464935,6.7731971396162916,6.769565738539494,13.279969087989976,13.475947097625243,266.5986390130682,358.5369849300762,19.67203562553409,12.786855096988218,7.33594822664223,230.19263663455905,25.68522443630644,0.0,10
2265,2017-10-08T19:00:00,25.89173821945716,1.0,0.0,5.808166688501455,7.958804103531745,6.770303596512039,6.772551835451006,13.361952459283616,13.484855504385033,266.50768579936863,358.4348754381392,19.91304579511215,15.884807064269523,7.952214274179212,223.24223203021552,25.669979561445473,0.0,10
2266,2017-10-08T20:00:00,25.97958010750188,1.0,0.0,5.81522834592468,7.953729970210971,6.769816748547041,6.7747684320926425,13.944000711705293,13.448145865142834,262.0411030141629,358.4477022506448,21.658870304384052,17.886986885216047,9.418871309415795,217.10843961936484,25.358538845052124,0.0,10
2267,2017-10-08T21:00:00,26.066479763479478,1.0,0.0,5.818992258498786,7.940480660140098,6.755591777267868,6.781020814150827,14.204493804465617,13.397194789731934,261.1820284153554,358.6869060826683,22.18134264948315,17.5566483349288,9.64276927972269,217.24361379088768,25.411737943373566,0.0,10
2268,2017-10-08T22:00:00,25.87147488783794,1.0,0.0,5.810117469661249,7.922699498388769,6.739467871315138,6.784678124306036,13.8530001921153,13.32121737187319,263.6037732890577,358.75713876149564,21.886491433688118,19.026154551894933,9.882509571458211,217.38544243946657,25.47855932992553,0.0,10
2269,2017-10-08T23:00:00,25.991010316578624,1.0,0.0,5.805443290363866,7.915426748491351,6.740409733980065,6.788539159378024,13.844670853736648,13.208644164092556,262.0096097717517,358.74264045193246,22.279359844493666,18.962130014662424,10.228440348740683,216.95472007830602,25.531644120144335,0.0,10
2270,2017-10-09T00:00:00,25.96906830421826,1.0,0.0,5.8003232924830375,7.900727477942323,6.736094747539825,6.7913570262445795,14.12190862205489,13.166795604518098,259.98003380264123,358.92979489262245,22.98168510724013,18.58408524487239,10.59911251363764,216.26932835272603,25.522366077779168,0.0,10
2271,2017-10-09T01:00:00,25.9216167556153,1.0,0.0,5.797242849021614,7.8919715590941895,6.732561899283043,6.795659756722268,14.124754446042616,13.159375639747369,260.08214305023535,359.0957326403766,23.219154002606356,19.51152017955688,10.971567306150359,215.1039709770862,25.417794094226963,0.0,10
2272,2017-10-09T02:00:00,25.89860863268366,1.0,0.0,5.788736646626457,7.88501398990289,6.7302047150859305,6.800874424118991,13.970352488929692,13.139792733298334,264.7138975526726,359.0629214896224,25.33856887073229,23.192067823559537,13.654599831046735,217.76089700573823,25.222721332804383,0.0,10
2273,2017-10-09T03:00:00,26.041031976447517,1.0,0.0,5.795923026927638,7.899499072950601,6.737788323341372,6.794539379344021,13.666968141975534,13.167625011847907,266.9984517005117,358.885970282315,25.1157897272505,24.924153726189473,13.964703777312584,217.71651700851865,25.045510703070818,0.0,10
2274,2017-10-09T04:00:00,26.029093686551324,1.0,0.0,5.798863307342322,7.900389272108276,6.733642351859657,6.794454840045184,13.25926782547505,13.166663501231998,266.2164865319236,358.86491061583797,25.07948005355915,24.30263427313947,14.094435780738127,219.13536480086196,24.94940467096626,0.0,10
2275,2017-10-09T05:00:00,26.07047388748962,1.0,0.0,5.794383523405521,7.892912696329046,6.728905662607898,6.796612307556217,13.240190051240576,13.110861005046832,264.1147022233798,358.968804028167,25.463346120362726,22.71050896879063,14.201557211871178,220.30767721458028,24.87721002099613,0.0,10
2276,2017-10-09T06:00:00,26.122201694825783,1.0,0.0,5.801126429303152,7.9151768947421175,6.72813936889955,6.793037211921891,13.07648392599296,13.200971273367633,264.795108412233,358.7189850123603,25.271777746766666,22.86807321389708,14.165911988142241,220.90515002076708,24.844314946066504,0.0,10
2277,2017-10-09T07:00:00,26.591060813983606,1.0,0.0,5.80906437701515,7.9149353201887145,6.734460624039679,6.793156704303871,12.660529740102984,13.200839179908817,261.1696275956054,358.732850494201,25.340881047576417,21.071610442639187,14.272274684923039,221.49961708840365,24.90992524334723,0.0,10
2278,2017-10-09T08:00:00,33.1187483640673,1.0,0.0,5.789315543412292,7.982785015884118,6.7746986421044415,6.782876354015741,13.636024376932433,14.22519244196161,261.0054744031236,358.53341680904896,25.01253832897332,19.752983041230987,13.021653151954304,220.52576279357987,25.059131388132755,0.0,10
2279,2017-10-09T09:00:00,33.20247452866702,1.0,0.0,5.790302070675997,7.976677814477217,6.767117221159127,6.78417625385632,13.64523102452504,14.220500481209083,262.9337577639924,358.5920810235028,25.02052764517342,20.72137654098887,13.174509005070655,220.71455883130565,25.39637055877688,0.0,10
2280,2017-10-09T10:00:00,33.205037518616244,1.0,0.0,5.7822751229778735,7.984349998535421,6.771111991165396,6.771033145182542,13.657303183414268,14.204842777552233,262.9430591342797,358.5388844524032,25.1471166983175,20.65878832203628,13.273423775198557,220.9993965733311,25.80924063167322,0.0,10
2281,2017-10-09T11:00:00,33.26192446244901,1.0,0.0,5.695255691570383,8.069425552835238,6.789372361034054,6.757778926529133,13.744471673733175,14.189900385763558,260.2020152542677,358.32555338196136,25.587475064608352,19.565245236852807,13.448752066646067,220.62314319956917,26.02990361715706,0.0,10
2282,2017-10-09T12:00:00,33.234796250856505,1.0,0.0,5.67252520865486,8.087246331998005,6.786330090484881,6.7608015854842884,13.722007023432683,14.183165798442058,259.0117497979951,358.33090819111186,25.69865085588965,19.453146039410058,13.553640547905252,219.85387576928557,26.19794148127079,0.0,10
2283,2017-10-09T13:00:00,33.23192405354263,1.0,0.0,5.6676993319809155,8.08202340204014,6.804466195483535,6.750318169105161,13.969522579498816,14.157938289493867,258.99572050704785,358.37438043947293,25.83883470597711,19.9912409157712,13.578640403551978,218.41205229927846,26.26302268884433,0.0,10
2284,2017-10-09T14:00:00,33.08828094375308,1.0,0.0,5.672084221503942,8.091838301147387,6.805969286425191,6.751489569095374,14.23193188864114,14.247418958508684,259.6090539761026,358.4088457111455,27.33854359317495,19.201841973041905,14.665456486090243,221.7942022645481,26.066334732582106,0.0,10
2285,2017-10-09T15:00:00,33.13904729700094,1.0,0.0,5.6802929197270675,8.091463149458997,6.803925825713633,6.750139860393215,14.343253592203434,14.205912286006733,261.00668646153406,358.3051636142605,27.061997105377465,20.200173872214464,14.474667121516887,220.7976125793644,25.928852235315958,0.0,10
2286,2017-10-09T16:00:00,31.435977722696556,1.0,0.0,5.6814478392846395,8.062184896934069,6.792940748164442,6.745291290041996,14.15262301870529,13.886879559062725,259.29213327956126,358.3511435312116,26.85392048849594,19.888523178195154,14.375623440432111,219.8363008395273,25.82979699251308,0.0,10
2287,2017-10-09T17:00:00,26.3029640641026,1.0,0.0,5.705505233253853,8.006056301840973,6.7890303520040804,6.736909372039702,13.783266358709426,13.075797832189368,256.64098317818537,358.63130572902526,26.513206623644408,19.36740167488393,14.262209902407934,218.58113862338848,25.796422972942366,0.0,10
2288,2017-10-09T18:00:00,26.19942865875236,1.0,0.0,5.69983443940874,8.012320990289627,6.794057904629313,6.736359108221493,14.105199315590358,13.100019158614085,257.0845407440763,358.4711144658472,26.705746968613937,19.61107550115451,14.229385419704805,218.04045854159344,25.8486913007236,0.0,10
2289,2017-10-09T19:00:00,26.04542081913928,1.0,0.0,5.702813479992628,8.021766409586887,6.792727428289879,6.743081805844793,14.874028003962684,13.232393405226267,255.9855509856368,358.41572185509875,27.517113357632358,18.764700383236956,14.260333465528149,217.61632153412157,25.907149878743496,0.0,10
2290,2017-10-09T20:00:00,25.9937349165144,1.0,0.0,5.67502003520621,7.998625246881232,6.760429744967671,6.745397936207856,14.708192794254666,13.18346033667078,258.94589522053013,358.7274673779527,25.471515254655582,22.315571342272218,13.113552587391954,211.42388540376686,25.961125864902044,0.0,10
2291,2017-10-09T21:00:00,25.911664028923923,1.0,0.0,5.668711058820705,7.971812080295091,6.748403852124765,6.748275080213319,13.494983632670426,13.050360777186635,262.0149222685486,358.97464679791204,24.00652346375826,26.53882185760402,13.370274006892187,208.6700623717151,26.10758602020269,0.0,10
2292,2017-10-09T22:00:00,25.854232117378977,1.0,0.0,5.67240446451348,7.974610327982145,6.756124033565539,6.747104676288611,12.358319916884524,13.020754894361842,262.0205668514907,358.9217979035272,22.984716846776692,29.387645525565166,13.639071157150259,206.2328600981359,26.23117074768072,0.0,10
2293,2017-10-09T23:00:00,25.92457274895758,1.0,0.0,5.675507343410457,7.964788654925482,6.7603978992734115,6.75262571151659,12.096849284826618,13.05608381903865,262.0068475203437,358.8107249572294,22.872957601279385,30.872208120342712,13.947435859916325,204.7086098604997,26.34693827543191,0.0,10
2294,2017-10-10T00:00:00,25.893231959843664,1.0,0.0,5.675396489646007,7.954636028794476,6.757117970873924,6.753093454844177,11.616494924647792,12.998890777506276,260.34215109376294,358.8621031626351,22.818077846505567,31.68177524761146,14.299535143499233,203.4047936703748,26.440300476175935,0.0,10
2295,2017-10-10T01:00:00,25.86807335244304,1.0,0.0,5.6632334151413035,7.938252984043011,6.7465732665626055,6.7614385665147,11.194704792802733,12.955241314131017,258.9717619233277,359.09433163193955,22.85020662660502,32.12503290217554,14.63497085138674,202.84495460680208,26.379136059824646,0.0,10
2296,2017-10-10T02:00:00,25.81838701550772,1.0,0.0,5.66064660494676,7.92269380434681,6.7376991393708625,6.768692590590244,10.899289339683634,12.877507778601041,259.0327525938831,359.06229766210606,25.45009766732645,31.358771879479125,17.11036691639656,208.3146597998792,26.249195284444227,0.0,10
2297,2017-10-10T03:00:00,25.99406488494726,1.0,0.0,5.659432667866075,7.923718264802061,6.736099572610839,6.760275865054433,10.948659013374243,12.843753387940142,259.8599180321585,359.170894188805,25.7793957307853,31.974926590499855,17.481323836161028,208.51547947897137,26.116679869628967,0.0,10
2298,2017-10-10T04:00:00,26.330225791916163,1.0,0.0,5.658363525706647,7.9263334934332175,6.739466193298853,6.754758439380909,11.244141803934465,12.70791698779212,258.00712260761,359.1606357459846,26.636406094244105,30.626318934757336,17.901911293373985,208.71934019769103,25.96721772509767,0.0,10
2299,2017-10-10T05:00:00,26.25811248554882,1.0,0.0,5.6390734533034,7.910782506087327,6.724156673089724,6.763110559485433,11.535588440487533,12.627686909887357,258.62912141153174,359.15218484249164,26.91044178386112,30.31797101540375,17.924732141591807,209.353657648542,25.650430292297358,0.0,10
2300,2017-10-10T06:00:00,26.092290423781343,1.0,0.0,5.622657661650333,7.884552773864489,6.716649790618133,6.766770079903631,11.122896522412118,12.53075010910479,259.7004880719093,359.0076061506887,26.544027327805715,31.1147110036755,17.965602588090313,209.92689449114383,25.35992734731036,0.0,10
2301,2017-10-10T07:00:00,26.428146978680022,1.0,0.0,5.619065300018592,7.898202769351101,6.712639358962389,6.764478234442662,11.039448415335183,12.417387041295825,260.6218693243646,359.0461439601424,26.14570931046893,31.205235820869564,17.655596622711712,210.51443803990819,25.043855590942428,0.0,10
2302,2017-10-10T08:00:00,26.725572190391365,1.0,0.0,5.6307072897403865,7.919957450696954,6.7350960349970865,6.735681696277977,10.88765339985285,12.509668996434216,259.5600646211634,359.0228189099932,26.023741761496318,19.351282080815142,16.159072210532365,227.30802881441707,24.651266790364616,0.0,10
2303,2017-10-10T09:00:00,26.677823799015457,1.0,0.0,5.63014413707554,7.913019009936477,6.744526664977843,6.715043673634545,10.428105674987826,12.548211197408232,257.2467817749261,359.142701434506,25.558000173229853,18.238468439982906,15.99039249762336,227.23122765118964,24.5403837618544,0.0,10
2304,2017-10-10T10:00:00,26.599531130554983,1.0,0.0,5.634070518699714,7.904749393682659,6.729545007447099,6.723452935320935,10.122533498854178,12.4867870891999,256.99896781837447,359.3190435910537,25.255063857257294,18.241134502383463,15.958917958559343,227.30609154835628,24.482299275939965,0.0,10
2305,2017-10-10T11:00:00,26.76639097579564,1.0,0.0,5.537091474557192,8.183366213614379,6.797484141457835,6.833500638278134,9.654665268993256,12.469998298782091,252.79867535537534,359.15983393184706,25.179619869823085,15.94587537243387,16.11621703329143,227.3799228595067,24.536966380486433,0.0,10
2306,2017-10-10T12:00:00,26.893127969265883,1.0,0.0,5.506190836696158,8.302495488395204,6.866056242616924,6.835576175299573,9.506899500649556,12.555970543577958,252.01198497400094,358.75513782749977,25.54957569788396,15.75643598327811,16.601846711501793,227.3097612538688,24.742374109463185,0.0,10
2307,2017-10-10T13:00:00,26.747468950069422,1.0,0.0,5.511881464981647,8.283777518163639,6.860780448445164,6.837461239643679,9.397158769873165,12.423492531520399,252.49018483160864,358.6364845269283,25.89282089046856,16.271261528815998,17.07626095818155,227.34924862148594,24.947669527587948,0.0,10
2308,2017-10-10T14:00:00,26.84634032794924,1.0,0.0,5.515517573181485,8.303646836052298,6.87373512909388,6.835594934490545,9.295302850570268,12.519057294282716,253.56733461911853,358.6446885517492,27.653092177987084,17.26036687291882,18.977874360055093,227.95059248098931,25.420369225260515,0.0,10
2309,2017-10-10T15:00:00,26.639198961481384,1.0,0.0,5.501045019416729,8.325181709534382,6.887475678115087,6.833952273408877,9.022516490611094,12.763538346498724,251.98476366522118,358.5773195777716,27.9267757122414,16.69776078532763,19.45816723596887,227.63082309545075,25.674512680908208,0.0,10
2310,2017-10-10T16:00:00,26.61992932958638,1.0,0.0,5.497536406495954,8.317598744626629,6.888500956036782,6.832611579775028,8.868611496117945,12.638021759737635,251.03085465443692,358.47742970571284,28.25061543894126,16.57252310328494,19.91174316636201,227.15976696226187,25.886843854401434,0.0,10
2311,2017-10-10T17:00:00,26.81434622419122,1.0,0.0,5.483928057566115,8.311803223866537,6.870106055850245,6.830188307462313,8.987341546844764,12.585509034179692,244.77831855076883,358.6433316263462,28.795950228891186,12.632391166581316,20.12238376531951,226.54053313956072,25.94747428328452,0.0,10
2312,2017-10-10T18:00:00,26.888089145141702,1.0,0.0,5.475182883950775,8.311338929444254,6.865540149830707,6.8300620196530115,9.294744961034016,12.595086051649108,245.6097744497054,358.7238157372197,29.126038145472094,13.638909340148063,20.212574179003433,225.74584254321798,25.96596743532399,0.0,10
2313,2017-10-10T19:00:00,26.5866788896282,1.0,0.0,5.468668291823855,8.311684388430743,6.8520042197029944,6.835533767241192,9.689894800709915,12.777056141638791,249.6116172656454,358.8429002659003,29.086764751073197,16.591865281320626,19.9927256104719,225.06454230575693,25.844336429511202,0.0,10
2314,2017-10-10T20:00:00,26.532715181882466,1.0,0.0,5.496446867921856,8.321180899560813,6.868833338407557,6.836186125698663,10.411923183496508,12.867245514734975,250.9936288649459,358.65732540549425,24.496997798433604,-0.28116407692505324,14.085292649245783,251.48263054344295,25.76321542132888,0.0,10
2315,2017-10-10T21:00:00,26.393918794174937,1.0,0.0,5.510834841460558,8.33706627423892,6.882624131141264,6.834454656126731,10.891899357438257,12.991609085075165,251.02151853299438,358.5577946881817,24.807865397590962,-1.2939076203100675,13.920916154648301,253.3277623235581,25.779292105561012,0.0,10
2316,2017-10-10T22:00:00,20.222812041222873,1.0,0.0,5.531310556063882,8.323939499394752,6.892742943962414,6.818730889750121,11.044228419163264,12.18056787881946,251.00908763950576,358.77935513824804,25.056743916576444,-1.6654985184308793,14.020856098236377,253.98642921573824,25.93100684204103,0.0,10
2317,2017-10-10T23:00:00,0.0,1.0,0.0,5.552009968771428,7.947566154863911,6.866888235017751,6.7959610830325135,1.0641716216703467,1.4950374497720467,286.49299405908477,359.1642589571507,15.166864760261879,30.472029069035283,14.259895171645242,253.8521103977111,26.036665852864587,0.0,10
2318,2017-10-11T00:00:00,0.0,1.0,0.0,5.549151391815582,7.932556637080827,6.871946932440194,6.785144778879256,1.1061253018174704,-0.16332754603119062,283.86939100501587,358.9395501073669,15.260006407882855,28.195275350547654,14.294688062619073,253.57889025989644,26.021612465413398,0.0,10
2319,2017-10-11T01:00:00,0.0,1.0,0.0,5.550440924639641,7.932938896727213,6.878684770948678,6.7850206291414255,1.425884877100235,-0.4357398732199872,277.5061221867523,359.13042089882686,15.969571119766133,23.433619126982606,14.672253077300638,251.85757756624366,25.98000081380212,0.0,10
2320,2017-10-11T02:00:00,0.0,1.0,0.0,5.560065305888933,7.9461150078891745,6.880909960133252,6.783599129325946,1.3771714168766334,-0.1841231021513921,266.5776404631422,359.1696847135662,7.789681720585583,-79.92568226572526,7.669591790110898,356.6863970797115,25.853120930989576,0.0,10
2321,2017-10-11T03:00:00,0.0,1.0,0.0,5.576779402744019,7.93749732388252,6.893473091698868,6.782062344177908,1.0233745191621189,-0.04423323103082091,275.8448741686771,359.15453121124733,7.858830126842911,-72.74985413055295,7.618305606140706,355.9654406515416,25.816455078125045,0.0,10
2322,2017-10-11T04:00:00,0.0,1.0,0.0,5.583975312041731,7.931347966134679,6.892705290715207,6.783876791976942,0.653324237289337,-0.028733064370570844,291.9927684191831,359.1537594449017,7.921577688937639,-59.706030172046766,7.612945775140953,355.94825529692343,25.79645589192711,0.0,10
2323,2017-10-11T05:00:00,0.0,1.0,0.0,5.580855976500323,7.9357031629330415,6.8962307349335665,6.784561130108898,0.5083828709639422,0.019083761301383326,295.5973836914846,359.1648314263465,7.831657104546433,-56.35854188915598,7.561869676892179,355.1644574111974,25.77978922526046,0.0,10
2324,2017-10-11T06:00:00,0.0,1.0,0.0,5.5906129046135895,7.931496168773883,6.88460815529114,6.789283014524666,0.15101873109610453,0.058216490084040014,307.2832177799929,359.2000657846476,7.655567682773755,-46.99039748587588,7.553361944357191,355.11131466659555,25.75979003906258,0.0,10
2325,2017-10-11T07:00:00,0.0,1.0,0.0,5.590766455045451,7.926181712639204,6.8964887302294,6.782669740304697,0.23590533891920892,0.2651661315715603,306.6317475048264,359.203307688868,7.7117635084488505,-47.167174646154045,7.553361944357191,355.11131466659555,25.75979003906258,0.0,10
2326,2017-10-11T08:00:00,0.0,1.0,0.0,5.600675560613845,7.92604804489779,6.912456303319911,6.7730576566309635,0.39962777953498974,0.3042996306700575,327.907446596345,359.18998760944544,8.337408231561424,280.35635145585496,8.274910441118205,50.27407866009744,25.714841715494856,0.0,10
2327,2017-10-11T09:00:00,0.0223075938715366,1.0,0.0,5.606121621735037,7.926772331579482,6.9401893209274315,6.743062884061342,0.4738796442526445,0.4150583444324297,336.0970044895028,359.2861072307349,8.233752971059895,289.97587470413777,8.084141513114677,49.279252799451925,25.73361897786458,0.0,10
2328,2017-10-11T10:00:00,0.0,1.0,0.0,5.618648039485757,7.932737577810462,6.936784147442166,6.746194754195612,0.52423071757658,0.5176947602177406,334.89877880732354,359.3186140162323,8.240769636655678,289.1319555689783,8.084141513114677,49.279252799451925,25.73361897786458,0.0,10
2329,2017-10-11T11:00:00,0.0,1.0,0.0,5.623479809736598,7.930210739028821,6.926687267154396,6.751982025341324,0.7231814474870977,0.5597723670849437,323.8572380180888,359.30776833028494,7.999197990446825,280.7825670495966,7.895927063866678,48.23667280865293,25.752396240234418,0.0,10
2330,2017-10-11T12:00:00,0.0,1.0,0.0,5.6286746615607015,7.935463163534868,6.934342884789471,6.752776164409649,0.5932859058227813,0.5674597968437127,331.88094206586806,359.32374239077734,7.8822901808214825,288.9117524966705,7.710454162372795,47.1435581632226,25.7711735026042,0.0,10
2331,2017-10-11T13:00:00,0.0,1.0,0.0,5.6207806582274245,7.937461996675047,6.9326971707690825,6.753960618153015,0.5009469711735316,0.5157462154062027,317.31484636920067,359.3282960688456,7.710484236603105,273.95320192125,7.692199599671176,47.086721755877484,25.752062988281295,0.0,10
2332,2017-10-11T14:00:00,0.0,1.0,0.0,5.62224360758994,7.937501057547616,6.923154432129739,6.754291296775478,0.45838640590819846,0.46427173102414465,319.02643707536345,359.25637600081495,10.956642585772315,261.2735915449082,11.035492223751561,60.105878701155355,25.94516092936209,0.0,10
2333,2017-10-11T15:00:00,0.0,1.0,0.0,5.614543463885942,7.938930896120403,6.925393885725734,6.749440391343394,0.14314062931004415,0.5651849347131602,309.3720909893184,359.2649681128534,10.985632356088281,249.96443213608882,11.035492223751561,60.105878701155355,25.94516092936209,0.0,10
2334,2017-10-11T16:00:00,0.0,1.0,0.0,5.611689270375681,7.938925218765574,6.947196458066267,6.746385501390073,0.15047329510935845,0.5544626967337243,311.22481034781396,359.143558051346,10.987720826793172,251.86137962218757,11.035492223751561,60.105878701155355,25.94516092936209,0.0,10
2335,2017-10-11T17:00:00,0.0,1.0,0.0,5.627235756818897,7.922886248282786,6.84947827695227,6.833618675844765,0.27213031128806436,0.6797413169740173,315.91050660570414,358.9469151960921,10.971930212012412,257.182441858554,11.035492223751561,60.105878701155355,25.94516092936209,0.0,10
2336,2017-10-11T18:00:00,0.0,1.0,0.0,5.637668571063693,7.911917352891964,6.778760898015856,6.908771285122887,0.22473328205234683,0.662833845714706,321.1880180393326,359.1540446297628,10.911128639873274,262.4465996067115,10.942937884636887,59.90796259161947,25.969605170355976,0.0,10
2337,2017-10-11T19:00:00,0.0,1.0,0.0,5.641762799555381,7.9181476733607274,6.789832122307118,6.900899201559357,0.30080861942918774,0.701327422772304,333.9510460589753,359.2042577722002,10.968252028702734,275.61072768631203,10.942937884636887,59.90796259161947,25.969605170355976,0.0,10
2338,2017-10-11T20:00:00,0.0,1.0,0.0,5.637573266924124,7.917932009434079,6.798065041663593,6.898352268712943,0.4998299468973476,0.8225510329951737,340.17016382768594,359.0749901744398,14.691258438707646,254.93398648751693,14.829036735074887,87.10134581527412,25.841588338216184,0.0,10
2339,2017-10-11T21:00:00,0.0,1.0,0.0,5.633346871079009,7.920138845288417,6.795951563776771,6.89785551129594,0.5241946641569466,0.8978551476710673,335.9903506331176,359.01817594593984,14.566485703038031,250.64430943102016,14.74851494463483,87.26771963402363,25.858255004882835,0.0,10
2340,2017-10-11T22:00:00,0.0,1.0,0.0,5.624707472080007,7.922461820600628,6.794481286230571,6.888835402140911,0.7790242943530268,0.9001375363153418,341.94327468413263,359.00022865952474,14.509386860777804,257.52956096052446,14.697302596119977,87.38032874392484,25.87825520833337,0.0,10
