Row_Number,Time,Main_Engine_Fuel_Consumption_MT_day,Main_Engine_Using_HFO_bool,Main_Engine_Using_MGO_bool,Draft_Forward_meters,Draft_Aft_meters,Draft_Mid_1_meters,Draft_Mid_2_meters,Speed_Over_Ground_knots,Speed_Through_Water_knots,Heading_degrees,Rudder_Angle_degrees,Weather_Service_Apparent_Wind_Speed_knots,Weather_Service_Apparent_Wind_Direction_degrees_from_bow,Weather_Service_True_Wind_Speed_knots,Weather_Service_True_Wind_Direction_degrees_from_north,Weather_Service_Temperature_celsius,Water_Depth_meters,id
9364,2018-08-04T09:00:00,10.861281338215658,0.0,1.0,6.034663660076018,7.946731557765111,6.856145077724916,6.928523238314081,10.126815862463326,10.2065778886023,346.84852342896534,359.04348464896776,17.630248413771092,21.516066864872208,9.010242323116271,300.98857438358647,19.438666712595648,41.75393991063735,10
9365,2018-08-04T10:00:00,11.061177431800035,0.0,1.0,6.031140181981241,7.939110398771751,6.866540789586477,6.925658324898493,9.967905673586099,10.049368419189525,348.9475884105545,359.0303993093736,17.839879636064055,17.28096118557972,8.833022288012064,312.0804599836691,19.260737776919257,42.08671068070881,10
9366,2018-08-04T11:00:00,11.136978975424107,0.0,1.0,6.029093825712502,7.930244822170089,6.867812903113039,6.9267055975089376,10.00919994808959,10.056212290769048,349.4360890714093,358.8761122190149,18.637058190905986,13.41375938635374,9.198782434707919,321.40161559051495,19.133729605577287,42.82027290927239,10
9367,2018-08-04T12:00:00,11.174788913418842,0.0,1.0,6.031254601913033,7.9160797427156675,6.861364417538716,6.930637766325182,9.935068665826662,9.9022127158965,353.2949599340087,358.6807883727567,19.240224701993252,12.061356960644082,9.748105687286836,328.93733389209297,19.01449483235683,42.998925837321124,10
9368,2018-08-04T13:00:00,11.042696795110047,0.0,1.0,6.029511247385543,7.912002555182691,6.855379222426956,6.933950368646648,10.040933464901306,9.93820897404532,354.99758839006176,358.679646518903,20.120163258847043,9.977108453171542,10.377924013153114,335.37049908552007,18.894492051866337,42.292123556685056,10
9369,2018-08-04T14:00:00,11.024878446625989,0.0,1.0,6.0271950132084795,7.908348035536823,6.849754515718505,6.93800122233341,10.171467133819757,10.034156001343215,354.97104655075344,358.9607451998691,24.25513958518467,12.681336360490242,14.50469863715392,333.4340942277303,18.620513007643012,41.25789328468036,10
9370,2018-08-04T15:00:00,11.042645081940181,0.0,1.0,6.014127680756543,7.8954029014080795,6.842275898883804,6.944861581851514,10.02929517381605,9.891745911667064,354.9240699127887,359.19257503160765,23.972901824811952,14.479759999437661,14.480962440636116,330.4719823121414,18.594734088154155,37.811869316074194,10
9371,2018-08-04T16:00:00,11.125317730493629,0.0,1.0,6.008309487413751,7.899811794457671,6.809694900636535,6.936994953242061,10.101444818812139,9.808340880369423,1.1783106894148059,359.65343778434,23.596634164417107,19.916177508996043,14.513160407240642,327.546947762493,18.565994402516708,25.81315698961104,10
9372,2018-08-04T17:00:00,10.864843752277043,0.0,1.0,5.984380975188871,7.863235937315865,6.7917063744844395,6.9423715625424665,10.02063519333259,9.835469408801583,14.96165816540861,0.1380457580920786,22.62005970586725,29.96354043396485,14.810019511117252,325.24712642597734,18.531530634372302,27.8531931505727,10
9373,2018-08-04T18:00:00,10.761966005801156,0.0,1.0,5.983503797375633,7.862877372673502,6.796408693892715,6.953323267539956,10.041118042399425,9.814138466306424,13.70716250414168,0.27890786998424694,22.981742931787718,30.70261545779573,15.236540929872632,323.3418879608575,18.507642853454627,34.63865679465926,10
